Linear,Digital,Overlap
197606,29842,1817
197606,30648,1880
197606,31455,1931
197606,32262,1989
197606,33068,2031
197606,33875,2085
197606,34681,2127
197606,35488,2175
197606,36294,2232
197606,37101,2271
197606,37907,2300
197606,38714,2340
197606,39520,2394
197606,40327,2439
197606,41134,2496
197606,41940,2561
197606,42747,2620
197606,43553,2663
197606,44360,2712
197606,45166,2765
197606,45973,2804
197606,46779,2858
197606,47586,2919
197606,48393,2972
197606,49199,3020
197606,50006,3075
197606,50812,3114
197606,51619,3157
197606,52425,3203
197606,53232,3247
197606,54038,3291
197606,54845,3347
197606,55651,3394
197606,56458,3446
197606,57265,3493
197606,58071,3549
197606,58878,3589
197606,59684,3623
197606,60491,3670
197606,61297,3717
197606,62104,3766
197606,62910,3824
197606,63717,3877
197606,64524,3923
197606,65330,3974
197606,66137,4028
197606,66943,4087
197606,67750,4142
197606,68556,4186
197606,69363,4242
197606,70169,4286
197606,70976,4335
197606,71782,4403
197606,72589,4441
197606,73396,4487
197606,74202,4538
197606,75009,4582
197606,75815,4638
197606,76622,4686
197606,77428,4732
197606,78235,4778
197606,79041,4832
197606,79848,4883
197606,80655,4923
199622,0,0
199622,806,40
199622,1613,99
199622,2419,148
199622,3226,201
199622,4032,257
199622,4839,304
199622,5645,360
199622,6452,412
199622,7258,458
199622,8065,507
199622,8872,556
199622,9678,615
199622,10485,657
199622,11291,714
199622,12098,761
199622,12904,807
199622,13711,860
199622,14517,918
199622,15324,960
199622,16131,1004
199622,16937,1068
199622,17744,1099
199622,18550,1142
199622,19357,1190
199622,20163,1236
199622,20970,1286
199622,21776,1340
199622,22583,1386
199622,23389,1440
199622,24196,1484
199622,25003,1526
199622,25809,1583
199622,26616,1627
199622,27422,1683
199622,28229,1726
199622,29035,1787
199622,29842,1844
199622,30648,1908
199622,31455,1959
199622,32262,2017
199622,33068,2059
199622,33875,2114
199622,34681,2156
199622,35488,2204
199622,36294,2262
199622,37101,2303
199622,37907,2333
199622,38714,2374
199622,39520,2428
199622,40327,2473
199622,41134,2530
199622,41940,2595
199622,42747,2654
199622,43553,2697
199622,44360,2746
199622,45166,2800
199622,45973,2839
199622,46779,2893
199622,47586,2955
199622,48393,3008
199622,49199,3058
199622,50006,3114
199622,50812,3154
199622,51619,3198
199622,52425,3244
199622,53232,3288
199622,54038,3333
199622,54845,3389
199622,55651,3437
199622,56458,3491
199622,57265,3538
199622,58071,3595
199622,58878,3635
199622,59684,3669
199622,60491,3716
199622,61297,3763
199622,62104,3813
199622,62910,3871
199622,63717,3924
199622,64524,3970
199622,65330,4021
199622,66137,4076
199622,66943,4135
199622,67750,4192
199622,68556,4236
199622,69363,4292
199622,70169,4336
199622,70976,4385
199622,71782,4458
199622,72589,4498
199622,73396,4544
199622,74202,4596
199622,75009,4640
199622,75815,4696
199622,76622,4744
199622,77428,4791
199622,78235,4838
199622,79041,4892
199622,79848,4943
199622,80655,4984
201639,0,0
201639,806,40
201639,1613,102
201639,2419,151
201639,3226,205
201639,4032,261
201639,4839,308
201639,5645,365
201639,6452,417
201639,7258,466
201639,8065,516
201639,8872,566
201639,9678,627
201639,10485,670
201639,11291,727
201639,12098,775
201639,12904,823
201639,13711,877
201639,14517,935
201639,15324,977
201639,16131,1021
201639,16937,1085
201639,17744,1117
201639,18550,1162
201639,19357,1210
201639,20163,1256
201639,20970,1306
201639,21776,1361
201639,22583,1410
201639,23389,1464
201639,24196,1508
201639,25003,1551
201639,25809,1609
201639,26616,1653
201639,27422,1709
201639,28229,1752
201639,29035,1813
201639,29842,1872
201639,30648,1936
201639,31455,1988
201639,32262,2047
201639,33068,2089
201639,33875,2145
201639,34681,2187
201639,35488,2235
201639,36294,2293
201639,37101,2335
201639,37907,2365
201639,38714,2406
201639,39520,2460
201639,40327,2506
201639,41134,2563
201639,41940,2628
201639,42747,2688
201639,43553,2731
201639,44360,2781
201639,45166,2835
201639,45973,2874
201639,46779,2928
201639,47586,2990
201639,48393,3044
201639,49199,3094
201639,50006,3150
201639,50812,3191
201639,51619,3235
201639,52425,3281
201639,53232,3326
201639,54038,3371
201639,54845,3428
201639,55651,3476
201639,56458,3530
201639,57265,3578
201639,58071,3635
201639,58878,3677
201639,59684,3711
201639,60491,3759
201639,61297,3807
201639,62104,3859
201639,62910,3918
201639,63717,3973
201639,64524,4019
201639,65330,4070
201639,66137,4129
201639,66943,4189
201639,67750,4246
201639,68556,4291
201639,69363,4347
201639,70169,4393
201639,70976,4442
201639,71782,4515
201639,72589,4557
201639,73396,4603
201639,74202,4655
201639,75009,4699
201639,75815,4755
201639,76622,4804
201639,77428,4851
201639,78235,4898
201639,79041,4953
201639,79848,5004
201639,80655,5046
